order_id,order_date,process_group,warehouse_id,picker_id,items_count,processing_time_min,labor_cost,error_flag,on_time_delivery
ORD_2626,2024-01-26,B,WH_01,P_2,14,27.287533697059047,17.53681360160099,0,1
ORD_2627,2024-01-26,A,WH_01,P_20,14,27.074966246898253,19.32227026331629,0,1
ORD_2628,2024-01-26,B,WH_01,P_6,2,22.281660925104124,10.229719020876729,0,1
ORD_2629,2024-01-26,B,WH_01,P_13,18,13.13580628451766,20.17563271216799,0,1
ORD_2630,2024-01-26,B,WH_01,P_14,17,28.886821830676237,14.493300812322063,0,1
ORD_2631,2024-01-26,B,WH_01,P_16,15,22.506887848746235,16.33341177233795,0,1
ORD_2632,2024-01-26,A,WH_01,P_3,5,36.50576336449326,13.48789990436773,0,1
ORD_2633,2024-01-26,A,WH_01,P_7,18,41.42227744749985,15.483850251552045,0,1
ORD_2634,2024-01-26,A,WH_01,P_4,10,35.64092554820408,15.563831424367992,1,1
ORD_2635,2024-01-26,A,WH_01,P_15,17,40.48174373335083,21.96349967878527,0,1
ORD_2636,2024-01-26,A,WH_01,P_11,19,31.10762247309564,19.44183364574578,0,1
ORD_2637,2024-01-26,B,WH_01,P_5,13,38.882705655243925,14.535400207242095,0,1
ORD_2638,2024-01-26,A,WH_01,P_20,7,33.980413024210726,24.008680550252258,0,1
ORD_2639,2024-01-26,A,WH_01,P_10,2,32.949098016781576,21.811964633077217,0,1
ORD_2640,2024-01-26,A,WH_01,P_9,14,33.42325520765395,16.723915589203425,0,1
ORD_2641,2024-01-26,A,WH_01,P_12,9,32.16147034484817,18.48663451422745,0,1
ORD_2642,2024-01-26,B,WH_01,P_3,14,28.376799896164997,13.784506643181784,0,1
ORD_2643,2024-01-26,B,WH_01,P_7,9,29.251959290774987,16.70795176724167,0,1
ORD_2644,2024-01-26,B,WH_01,P_13,7,33.912166704527166,11.63913498792362,0,1
ORD_2645,2024-01-26,B,WH_01,P_5,9,32.67023463765923,15.790187516854614,0,1
ORD_2646,2024-01-26,B,WH_01,P_18,4,23.537071400447505,17.772450596317757,0,1
ORD_2647,2024-01-26,B,WH_01,P_3,12,25.416428344302705,19.184610649420094,1,1
ORD_2648,2024-01-26,A,WH_01,P_13,8,31.77239182623425,23.218513789614192,0,1
ORD_2649,2024-01-26,B,WH_01,P_10,6,30.033923234771684,15.215056062602239,0,1
ORD_2650,2024-01-26,B,WH_01,P_5,10,31.476978303438788,12.364061987314173,0,1
ORD_2651,2024-01-26,B,WH_01,P_19,6,18.905441515137404,17.556190318965157,0,1
ORD_2652,2024-01-26,B,WH_01,P_16,2,26.769781328141455,11.7336683958445,0,1
ORD_2653,2024-01-26,B,WH_01,P_16,13,22.173152668550674,14.060834702010817,0,1
ORD_2654,2024-01-26,B,WH_01,P_1,7,23.880998539677957,17.182469964770753,0,1
ORD_2655,2024-01-26,A,WH_01,P_3,14,31.008608725090113,15.873790934690714,0,1
ORD_2656,2024-01-27,B,WH_01,P_11,1,28.327059260613,14.409076691993263,0,1
ORD_2657,2024-01-27,A,WH_01,P_3,10,38.090281660750854,21.028409017476378,0,1
ORD_2658,2024-01-27,B,WH_01,P_18,6,29.849804162938423,14.955903350472195,0,1
ORD_2659,2024-01-27,B,WH_01,P_8,15,29.08729515681583,15.20285957962405,0,1
ORD_2660,2024-01-27,B,WH_01,P_20,13,22.084484264279254,12.473523492103514,0,1
ORD_2661,2024-01-27,B,WH_01,P_4,7,27.67309005169345,15.9830019543451,0,1
ORD_2662,2024-01-27,B,WH_01,P_1,6,24.850340145378958,18.57017702975622,1,1
ORD_2663,2024-01-27,A,WH_01,P_14,18,34.5619021031726,16.03630517521281,0,1
ORD_2664,2024-01-27,B,WH_01,P_2,4,31.931501843308396,13.153674281036531,0,1
ORD_2665,2024-01-27,B,WH_01,P_7,16,22.28426861011249,13.548147204291322,0,1
ORD_2666,2024-01-27,A,WH_01,P_15,6,32.8017991591324,14.557528754778675,0,1
ORD_2667,2024-01-27,A,WH_01,P_8,3,28.650968831345576,22.34281671619043,0,1
ORD_2668,2024-01-27,B,WH_01,P_14,4,29.545340251405058,17.975041423988177,0,1
ORD_2669,2024-01-27,A,WH_01,P_5,17,37.653759372819984,20.861256196757402,0,1
ORD_2670,2024-01-27,A,WH_01,P_13,14,26.203147827260985,17.359706804405278,0,1
ORD_2671,2024-01-27,A,WH_01,P_16,16,36.705081262275,20.580751759554012,0,1
ORD_2672,2024-01-27,B,WH_01,P_13,19,30.19054782751153,14.973131658287418,0,1
ORD_2673,2024-01-27,A,WH_01,P_6,5,28.77449566887224,20.47354546805579,0,0
ORD_2674,2024-01-27,A,WH_01,P_3,3,39.762906144888355,15.67355205394676,0,1
ORD_2675,2024-01-27,B,WH_01,P_20,19,23.085667448512545,12.598882615040296,0,1
ORD_2676,2024-01-27,A,WH_01,P_19,16,31.53255172201209,20.831104903199524,0,1
ORD_2677,2024-01-27,A,WH_01,P_15,3,44.90186475998726,14.985885417879611,0,1
ORD_2678,2024-01-27,A,WH_01,P_16,10,26.61424074933643,18.937312386948648,0,1
ORD_2679,2024-01-27,B,WH_01,P_17,10,29.371050562411522,12.657692541282596,0,1
ORD_2680,2024-01-27,B,WH_01,P_14,14,30.45592079188621,11.270651731146588,0,1
ORD_2681,2024-01-27,B,WH_01,P_3,9,24.205918541316024,16.672411204295457,0,1
ORD_2682,2024-01-27,A,WH_01,P_8,1,31.181885842004167,19.377240175507108,0,1
ORD_2683,2024-01-27,A,WH_01,P_15,14,23.05263301165722,16.800531949213596,0,1
ORD_2684,2024-01-27,B,WH_01,P_3,13,15.925416477551376,17.324091681795892,0,0
ORD_2685,2024-01-27,A,WH_01,P_16,8,32.79455025603642,16.377961971666068,0,1
ORD_2686,2024-01-27,A,WH_01,P_14,15,26.727112525771282,17.7636845117493,1,1
ORD_2687,2024-01-27,A,WH_01,P_19,14,37.852482391573275,19.14050649784798,1,1
ORD_2688,2024-01-27,B,WH_01,P_7,2,25.82009950566527,13.775139947565094,0,1
ORD_2689,2024-01-27,A,WH_01,P_5,2,35.26192476968364,22.805696374769944,0,1
ORD_2690,2024-01-27,A,WH_01,P_11,5,36.189162199279735,20.248603146793172,0,0
ORD_2691,2024-01-27,B,WH_01,P_9,16,30.09870693753271,14.378803440337576,0,1
ORD_2692,2024-01-27,B,WH_01,P_2,15,21.911335299552697,15.909424766819576,0,1
ORD_2693,2024-01-27,B,WH_01,P_11,15,24.119970397523804,14.626633178343045,0,1
ORD_2694,2024-01-27,B,WH_01,P_1,2,21.810097971312054,10.862378162263692,0,1
ORD_2695,2024-01-27,B,WH_01,P_9,5,30.613883869663866,15.47153085493753,0,1
ORD_2696,2024-01-27,B,WH_01,P_17,11,29.884602053421464,14.128930124271015,0,1
ORD_2697,2024-01-27,A,WH_01,P_15,17,26.788451573888473,14.497298648567076,0,1
ORD_2698,2024-01-27,A,WH_01,P_19,10,29.40692894302602,21.47379599880516,0,1
ORD_2699,2024-01-27,A,WH_01,P_17,16,29.29529304143921,24.258792302424244,1,1
ORD_2700,2024-01-27,A,WH_01,P_17,10,39.29039363354983,23.702666368811055,0,1
ORD_2701,2024-01-27,A,WH_01,P_4,17,32.565383883825106,19.299384682267018,0,1
ORD_2702,2024-01-27,A,WH_01,P_15,9,27.283830353580598,21.405139685609072,0,1
ORD_2703,2024-01-27,A,WH_01,P_9,4,20.2694833164911,15.247152032681004,0,1
ORD_2704,2024-01-27,B,WH_01,P_5,10,27.688792025870185,13.896556241763427,0,1
ORD_2705,2024-01-27,B,WH_01,P_18,7,20.35824104243566,15.414037812741805,0,1
ORD_2706,2024-01-27,B,WH_01,P_11,19,22.840144459607345,16.486272506578675,0,1
ORD_2707,2024-01-27,A,WH_01,P_11,12,30.777781503965578,15.635970396007743,0,1
ORD_2708,2024-01-27,B,WH_01,P_15,2,30.832279799248543,18.582470691773946,0,1
ORD_2709,2024-01-27,B,WH_01,P_1,2,28.36214841821795,21.398905625808183,0,1
ORD_2710,2024-01-27,B,WH_01,P_11,10,29.754064175917524,14.495134828117454,0,1
ORD_2711,2024-01-27,B,WH_01,P_7,3,24.853154609557887,15.08281546178097,0,1
ORD_2712,2024-01-27,A,WH_01,P_5,11,31.762101043822888,15.831596288706082,0,1
ORD_2713,2024-01-27,A,WH_01,P_8,19,42.707606332483216,20.39925781700364,0,1
ORD_2714,2024-01-27,A,WH_01,P_4,2,36.53061638476038,16.193225468153862,1,1
ORD_2715,2024-01-27,B,WH_01,P_5,14,29.904811473618008,20.001564830535834,0,1
ORD_2716,2024-01-27,B,WH_01,P_10,8,25.756695213770474,13.453019742760521,0,1
ORD_2717,2024-01-27,B,WH_01,P_8,16,23.458818404176583,16.002152528667068,0,1
ORD_2718,2024-01-27,A,WH_01,P_12,10,29.59986741658934,16.295995324769994,0,1
ORD_2719,2024-01-27,A,WH_01,P_15,16,35.64038001512064,14.769549079118832,0,1
ORD_2720,2024-01-27,B,WH_01,P_17,3,28.684056361937323,17.710402542387165,0,1
ORD_2721,2024-01-27,A,WH_01,P_3,18,31.937027023411925,12.521695439349847,0,1
ORD_2722,2024-01-27,B,WH_01,P_16,3,33.07356046130312,13.290848952692185,0,1
ORD_2723,2024-01-27,B,WH_01,P_5,12,30.298612346938853,9.83902258992789,0,1
ORD_2724,2024-01-27,B,WH_01,P_20,19,21.666162226576695,15.590460388244725,0,1
ORD_2725,2024-01-27,A,WH_01,P_2,18,41.97120232165582,18.11552020283909,0,1
ORD_2726,2024-01-27,A,WH_01,P_6,16,31.511523518529973,20.57048402878324,0,1
ORD_2727,2024-01-27,A,WH_01,P_6,9,32.899729325417844,15.704531639066596,0,1
ORD_2728,2024-01-27,A,WH_01,P_15,4,42.57979280179742,17.228050498232196,0,1
ORD_2729,2024-01-27,B,WH_01,P_8,1,21.294869408486434,14.47890702567961,0,1
ORD_2730,2024-01-27,B,WH_01,P_13,6,25.620018213413875,13.304304010485167,0,1
ORD_2731,2024-01-27,A,WH_01,P_19,13,40.552599677177795,15.559673831983629,0,1
ORD_2732,2024-01-27,B,WH_01,P_17,16,31.376780386729003,14.708594612001903,0,1
ORD_2733,2024-01-27,B,WH_01,P_5,17,30.385011986568678,17.772103547679265,0,1
ORD_2734,2024-01-27,B,WH_01,P_3,18,28.6866789942764,15.25616339898264,0,1
ORD_2735,2024-01-27,B,WH_01,P_6,8,26.44600023889944,13.213459352743765,0,1
ORD_2736,2024-01-27,B,WH_01,P_12,4,30.321987401952832,17.108467032973625,0,1
ORD_2737,2024-01-27,B,WH_01,P_3,15,23.631837117847425,12.70497933721325,0,1
ORD_2738,2024-01-27,B,WH_01,P_15,7,26.48709319879561,12.321261536670544,0,1
ORD_2739,2024-01-27,B,WH_01,P_19,11,34.531166176984435,15.849762324164303,0,1
ORD_2740,2024-01-27,B,WH_01,P_9,4,26.480256169685713,12.527931494483132,0,1
ORD_2741,2024-01-27,A,WH_01,P_18,9,25.067571975294122,16.447675021735428,0,1
ORD_2742,2024-01-27,B,WH_01,P_6,10,23.90991923465688,16.698838987984384,0,1
ORD_2743,2024-01-27,B,WH_01,P_12,7,28.480667949428025,13.529617186698578,0,1
ORD_2744,2024-01-27,A,WH_01,P_16,13,37.224905311180784,20.23053201100379,0,1
ORD_2745,2024-01-27,B,WH_01,P_4,4,22.730355427143213,17.84570361222395,0,1
ORD_2746,2024-01-27,A,WH_01,P_7,12,29.333122820733774,15.462110902112245,0,1
ORD_2747,2024-01-27,A,WH_01,P_11,2,37.823802035668656,14.18023364457942,0,1
ORD_2748,2024-01-27,A,WH_01,P_12,9,28.75904856192677,20.388684891330282,0,1
ORD_2749,2024-01-27,B,WH_01,P_5,9,29.337972170071403,19.280981545871093,1,1
ORD_2750,2024-01-27,B,WH_01,P_8,13,30.123976947347508,17.839103169187016,0,1
ORD_2751,2024-01-27,B,WH_01,P_16,15,36.02127568538946,12.008929487246984,0,1
ORD_2752,2024-01-27,A,WH_01,P_20,9,25.573201616998794,20.408430750068394,0,0
ORD_2753,2024-01-27,A,WH_01,P_13,6,31.689721332151723,15.381716787634385,0,1
ORD_2754,2024-01-27,A,WH_01,P_8,15,23.41128625262573,19.1939710756413,0,1
ORD_2755,2024-01-27,A,WH_01,P_19,10,34.67824546855121,16.079308513595958,0,1
ORD_2756,2024-01-27,A,WH_01,P_5,6,30.414075849984144,17.508164735708576,0,1
ORD_2757,2024-01-27,B,WH_01,P_8,4,22.534847490457405,11.525382334856868,0,1
ORD_2758,2024-01-27,B,WH_01,P_13,12,24.61510305338631,13.45865768217936,0,1
ORD_2759,2024-01-27,A,WH_01,P_20,17,35.16883274976013,18.969533638548615,0,1
ORD_2760,2024-01-27,A,WH_01,P_11,12,41.81667345089165,18.988006988616274,0,0
ORD_2761,2024-01-27,B,WH_01,P_16,7,25.839414255268032,14.557070602430498,0,1
ORD_2762,2024-01-27,A,WH_01,P_11,17,32.18280444082402,22.74218112719555,0,1
ORD_2763,2024-01-27,B,WH_01,P_6,3,18.99111527462815,13.95199132462756,0,1
ORD_2764,2024-01-27,A,WH_01,P_1,6,34.81035452140957,18.458519747172762,0,1
ORD_2765,2024-01-27,A,WH_01,P_13,8,23.375076226956974,21.983971764551853,0,1
ORD_2766,2024-01-27,A,WH_01,P_17,14,36.960872241841486,20.91388043820813,0,1
ORD_2767,2024-01-27,B,WH_01,P_15,10,29.52046915971971,15.384122823241547,0,0
ORD_2768,2024-01-27,B,WH_01,P_3,1,33.11789829879637,18.337366820959108,0,1
ORD_2769,2024-01-27,B,WH_01,P_16,4,23.283203691871925,16.28878908503773,0,1
ORD_2770,2024-01-27,B,WH_01,P_8,19,22.665042129801844,12.265785344472027,0,1
ORD_2771,2024-01-27,B,WH_01,P_11,3,28.016467514947507,17.817550647552622,0,1
ORD_2772,2024-01-27,B,WH_01,P_17,16,28.383162021832206,17.670788841714653,0,1
ORD_2773,2024-01-27,A,WH_01,P_17,1,35.396344752992405,16.549548274788553,0,0
ORD_2774,2024-01-27,B,WH_01,P_20,13,35.24595661667231,17.152275261353658,0,1
ORD_2775,2024-01-28,A,WH_01,P_18,9,38.59595966876507,16.176493306434484,0,1
ORD_2776,2024-01-28,A,WH_01,P_8,7,27.82254067735402,17.312548022911074,0,1
ORD_2777,2024-01-28,A,WH_01,P_13,2,36.851244549933156,15.125697559013416,0,1
ORD_2778,2024-01-28,A,WH_01,P_3,13,39.78169023686581,19.308915212390374,0,1
ORD_2779,2024-01-28,A,WH_01,P_12,8,29.593278162974542,24.213397781282303,0,1
ORD_2780,2024-01-28,B,WH_01,P_9,8,22.56958855885416,12.17663891300316,0,0
ORD_2781,2024-01-28,A,WH_01,P_16,2,32.66124127540474,13.129238743095485,0,1
ORD_2782,2024-01-28,B,WH_01,P_7,2,33.818152038521035,11.39340373644499,0,1
ORD_2783,2024-01-28,A,WH_01,P_18,13,33.98733655915926,19.520407783657422,0,1
ORD_2784,2024-01-28,A,WH_01,P_5,13,24.74198488751353,20.53784377430812,0,1
ORD_2785,2024-01-28,B,WH_01,P_7,8,28.940109026493154,13.020689315277261,0,1
ORD_2786,2024-01-28,B,WH_01,P_13,9,24.74370427064595,11.618189720475195,1,1
ORD_2787,2024-01-28,B,WH_01,P_20,13,34.13532033816774,15.001887727694614,0,1
ORD_2788,2024-01-28,A,WH_01,P_1,10,27.5524677949431,22.614796922736105,0,1
ORD_2789,2024-01-28,A,WH_01,P_19,15,45.91404760541899,15.062112850400734,0,1
ORD_2790,2024-01-28,A,WH_01,P_12,10,30.271534734628478,14.786783379385621,0,1
ORD_2791,2024-01-28,A,WH_01,P_17,16,35.788496133779034,17.131698460436684,0,1
ORD_2792,2024-01-28,B,WH_01,P_7,17,27.899177640360943,16.189550244922287,0,1
ORD_2793,2024-01-28,A,WH_01,P_4,10,12.497999142825766,24.336267981758724,0,0
ORD_2794,2024-01-28,B,WH_01,P_20,2,28.335260775606436,16.197932445557722,0,1
ORD_2795,2024-01-28,A,WH_01,P_7,16,34.00302571446418,19.529475544821956,0,1
ORD_2796,2024-01-28,A,WH_01,P_9,17,33.97103846498514,20.852657631217713,0,1
ORD_2797,2024-01-28,A,WH_01,P_20,13,29.566475859513925,15.603445367948112,0,1
ORD_2798,2024-01-28,A,WH_01,P_11,4,27.842340619117593,19.729683361526984,0,1
ORD_2799,2024-01-28,B,WH_01,P_3,5,24.6694590022791,13.48586091622342,0,1
ORD_2800,2024-01-28,A,WH_01,P_2,12,31.7196297013223,17.797527379147855,0,1
ORD_2801,2024-01-28,B,WH_01,P_7,14,20.090113126636716,17.819524949893122,0,1
ORD_2802,2024-01-28,A,WH_01,P_5,15,41.17959894862016,23.72995987920494,0,1
ORD_2803,2024-01-28,B,WH_01,P_7,16,17.614673895546282,16.04603228603733,0,1
ORD_2804,2024-01-28,A,WH_01,P_15,12,28.786111564833654,18.96023268653121,0,0
ORD_2805,2024-01-28,B,WH_01,P_3,6,31.381062896608316,17.47574886774881,0,1
ORD_2806,2024-01-28,B,WH_01,P_11,14,27.79195503835257,20.351257177500315,0,1
ORD_2807,2024-01-28,B,WH_01,P_7,18,26.810535841026553,18.203738498133532,0,1
ORD_2808,2024-01-28,A,WH_01,P_3,1,29.581047635512586,19.425248192904235,0,1
ORD_2809,2024-01-28,A,WH_01,P_3,19,34.89757967106552,19.896069670851062,0,0
ORD_2810,2024-01-28,B,WH_01,P_17,2,21.734307450502122,15.198192288591926,0,1
ORD_2811,2024-01-28,B,WH_01,P_11,3,29.444055979707475,15.937940287499533,0,1
ORD_2812,2024-01-28,A,WH_01,P_7,17,29.209801387073515,18.965997392801484,0,1
ORD_2813,2024-01-28,A,WH_01,P_3,13,35.34168729404302,15.560931443493534,0,1
ORD_2814,2024-01-28,A,WH_01,P_3,4,31.382376449125406,14.571107838244327,0,1
ORD_2815,2024-01-28,B,WH_01,P_12,15,12.346873637612541,18.188202483045327,0,1
ORD_2816,2024-01-28,A,WH_01,P_1,2,29.876541654529788,22.860550478794167,0,1
ORD_2817,2024-01-28,B,WH_01,P_3,3,19.14302202758513,12.132324635771866,0,0
ORD_2818,2024-01-28,A,WH_01,P_7,19,33.803956693315804,23.41907147811767,0,1
ORD_2819,2024-01-28,A,WH_01,P_4,8,31.23424292809709,17.447262063437858,0,1
ORD_2820,2024-01-28,A,WH_01,P_16,18,42.20569014559379,16.755299280538246,0,0
ORD_2821,2024-01-28,B,WH_01,P_20,5,27.371247911254326,8.889168798644342,0,1
ORD_2822,2024-01-28,B,WH_01,P_10,19,26.469317376487353,17.14559012121995,0,1
ORD_2823,2024-01-28,B,WH_01,P_6,12,18.035247113579032,16.169040699860613,0,1
ORD_2824,2024-01-28,B,WH_01,P_13,18,24.72140913047839,15.830049984510463,0,1
ORD_2825,2024-01-28,B,WH_01,P_6,13,17.692433196704,13.088079275368667,0,1
ORD_2826,2024-01-28,A,WH_01,P_5,17,36.95134651508975,19.445704896121015,0,1
ORD_2827,2024-01-28,B,WH_01,P_18,4,26.068078676621514,18.147996118340046,0,1
ORD_2828,2024-01-28,A,WH_01,P_8,19,31.6767657248783,17.943003398170568,0,1
ORD_2829,2024-01-28,A,WH_01,P_17,12,31.816441614615467,18.67379843012478,0,1
ORD_2830,2024-01-28,B,WH_01,P_12,10,21.638429175063308,14.786031364094463,0,1
ORD_2831,2024-01-28,B,WH_01,P_10,10,33.41869716850704,15.117196358258278,0,1
ORD_2832,2024-01-28,B,WH_01,P_12,7,23.084722655412182,18.478772388491024,0,1
ORD_2833,2024-01-28,A,WH_01,P_9,5,30.998961993836474,17.71091614323533,0,1
ORD_2834,2024-01-28,B,WH_01,P_9,12,31.61086728253543,14.675522926988267,0,1
ORD_2835,2024-01-28,A,WH_01,P_3,17,33.96099325690112,20.59607612715021,0,1
ORD_2836,2024-01-28,A,WH_01,P_10,12,24.854555416157684,20.50376810445683,0,1
ORD_2837,2024-01-28,A,WH_01,P_19,8,32.99611308724744,20.98938784623895,0,1
ORD_2838,2024-01-28,A,WH_01,P_4,12,37.597617973810195,15.233170927909192,0,1
ORD_2839,2024-01-28,A,WH_01,P_9,11,28.93296219236476,18.125610150800654,0,0
ORD_2840,2024-01-28,B,WH_01,P_19,8,24.130322936586087,13.299260412351764,0,1
ORD_2841,2024-01-28,B,WH_01,P_13,6,20.734430399755993,14.017121052558398,0,1
ORD_2842,2024-01-28,A,WH_01,P_14,9,28.990119927221254,17.267354879472993,0,1
ORD_2843,2024-01-28,A,WH_01,P_10,18,35.946445890257245,15.902912585163273,0,1
ORD_2844,2024-01-28,B,WH_01,P_2,15,27.199957830426115,17.717632055951366,0,1
ORD_2845,2024-01-28,A,WH_01,P_1,7,35.18164767845319,20.975250708426476,0,1
ORD_2846,2024-01-28,A,WH_01,P_1,3,28.552802675897397,20.14978095653743,0,1
ORD_2847,2024-01-28,B,WH_01,P_13,11,33.842040092793376,17.53898702437776,0,1
ORD_2848,2024-01-28,A,WH_01,P_9,8,30.463125743824587,16.346521644252253,0,1
ORD_2849,2024-01-28,B,WH_01,P_3,6,23.258084096544835,11.808454499388347,0,1
ORD_2850,2024-01-28,A,WH_01,P_17,5,32.042228840466834,17.47079157005881,0,1
ORD_2851,2024-01-28,A,WH_01,P_14,15,35.018535520019974,18.825280430831263,0,1
ORD_2852,2024-01-28,B,WH_01,P_4,4,30.144695548482368,14.68209300926467,0,0
ORD_2853,2024-01-28,A,WH_01,P_15,4,25.91446194943107,19.293441025464784,0,1
ORD_2854,2024-01-28,A,WH_01,P_15,2,31.061021656569856,20.667125315203094,0,1
ORD_2855,2024-01-28,A,WH_01,P_5,11,38.07699684667699,20.3020122398977,0,1
ORD_2856,2024-01-28,A,WH_01,P_12,14,33.10787514195953,13.612098141302926,0,1
ORD_2857,2024-01-28,A,WH_01,P_6,3,37.108052733038825,17.048314835335574,0,1
ORD_2858,2024-01-28,B,WH_01,P_9,11,26.312681151304936,15.294059960187107,0,1
ORD_2859,2024-01-28,A,WH_01,P_5,13,31.66253838948673,14.799866677587323,0,1
ORD_2860,2024-01-28,B,WH_01,P_17,16,23.263913457566282,12.884132521218351,0,1
ORD_2861,2024-01-28,B,WH_01,P_7,2,25.349736323779997,18.887406819314414,0,1
ORD_2862,2024-01-28,A,WH_01,P_18,16,40.6642259854153,21.913317116046354,0,0
ORD_2863,2024-01-28,A,WH_01,P_14,11,28.05520583971949,16.507924038234993,0,1
ORD_2864,2024-01-28,B,WH_01,P_15,10,43.21416035884127,19.15192714353501,0,1
ORD_2865,2024-01-28,A,WH_01,P_4,16,30.712984599054685,19.653379812260866,0,1
ORD_2866,2024-01-28,A,WH_01,P_19,10,24.50754227934982,16.14053902470834,1,1
ORD_2867,2024-01-28,A,WH_01,P_14,12,25.210968191887027,18.04735432008195,0,1
ORD_2868,2024-01-28,A,WH_01,P_17,5,31.847349107126707,20.070401330167318,1,1
ORD_2869,2024-01-28,A,WH_01,P_4,10,33.60884819658331,15.916039307685951,0,1
ORD_2870,2024-01-28,B,WH_01,P_16,11,18.15404938933392,15.3010312131443,0,1
ORD_2871,2024-01-28,B,WH_01,P_16,8,24.90062918857821,9.812600797761743,0,1
ORD_2872,2024-01-28,B,WH_01,P_19,12,35.49463077313379,13.813653452135451,0,1
ORD_2873,2024-01-28,B,WH_01,P_1,14,22.964433292189625,15.6936331441398,0,1
ORD_2874,2024-01-28,A,WH_01,P_20,11,29.679772752347336,18.95796565821881,0,1
ORD_2875,2024-01-28,B,WH_01,P_18,4,28.679750685197273,15.310826210219876,0,1
ORD_2876,2024-01-28,B,WH_01,P_2,12,18.514519283552723,17.604166832708376,0,1
ORD_2877,2024-01-28,A,WH_01,P_11,14,28.14410163217817,16.39192523130546,1,1
ORD_2878,2024-01-28,B,WH_01,P_6,19,17.4328481386895,16.22611112085667,0,1
ORD_2879,2024-01-28,B,WH_01,P_11,4,28.7222247217529,17.953054085551504,0,1
ORD_2880,2024-01-28,B,WH_01,P_20,10,32.268476011555435,12.634955308700997,0,1
ORD_2881,2024-01-28,A,WH_01,P_6,9,23.243030623841918,20.30231738100357,0,1
ORD_2882,2024-01-29,B,WH_01,P_4,1,26.971891531996786,15.964934437404628,0,1
ORD_2883,2024-01-29,A,WH_01,P_16,16,28.42910133040131,18.987513066795003,0,0
ORD_2884,2024-01-29,A,WH_01,P_11,15,28.927861230028967,18.625058016483347,0,1
ORD_2885,2024-01-29,A,WH_01,P_10,8,28.109952895136033,17.474604733081968,0,1
ORD_2886,2024-01-29,A,WH_01,P_4,14,37.3290087854928,15.21991242476782,0,1
ORD_2887,2024-01-29,B,WH_01,P_14,13,28.79368071998308,19.451131878231017,0,1
ORD_2888,2024-01-29,B,WH_01,P_8,8,30.16024238560528,16.405722294751026,0,1
ORD_2889,2024-01-29,A,WH_01,P_5,5,41.94097772408379,19.32270600692479,0,1
ORD_2890,2024-01-29,A,WH_01,P_15,10,28.829294012597657,15.059058762148208,0,1
ORD_2891,2024-01-29,B,WH_01,P_12,4,28.782264570234958,16.065098829937643,0,1
ORD_2892,2024-01-29,A,WH_01,P_6,3,35.54162186645193,17.693200949347222,0,1
ORD_2893,2024-01-29,B,WH_01,P_10,3,33.528231840580965,11.320051807426427,0,1
ORD_2894,2024-01-29,A,WH_01,P_1,10,34.65002826093505,19.77502949507203,0,1
ORD_2895,2024-01-29,B,WH_01,P_2,12,29.75278466413116,13.08163128515459,0,1
ORD_2896,2024-01-29,B,WH_01,P_12,6,25.48763070803765,17.393783154804495,0,1
ORD_2897,2024-01-29,A,WH_01,P_20,17,32.16693731376658,16.91399838302849,0,0
ORD_2898,2024-01-29,B,WH_01,P_10,15,33.22809156109107,16.16599437311903,0,1
ORD_2899,2024-01-29,A,WH_01,P_3,6,37.73451398546124,17.49743996001014,0,1
ORD_2900,2024-01-29,B,WH_01,P_4,9,25.594029939012852,14.352289852298423,0,1
ORD_2901,2024-01-29,B,WH_01,P_15,19,32.98711599902454,16.738231816660964,0,0
ORD_2902,2024-01-29,A,WH_01,P_2,14,21.797705032182378,12.746260128552816,0,1
ORD_2903,2024-01-29,A,WH_01,P_12,11,33.71619454095836,14.184007847450399,0,1
ORD_2904,2024-01-29,A,WH_01,P_17,15,34.95565692087831,19.358287763544197,1,1
ORD_2905,2024-01-29,A,WH_01,P_2,10,37.283656815678775,14.741290499447661,0,1
ORD_2906,2024-01-29,A,WH_01,P_11,7,34.186556462812085,23.0077408271295,0,1
ORD_2907,2024-01-29,A,WH_01,P_14,14,31.78235908220538,17.14083196430167,0,0
ORD_2908,2024-01-29,B,WH_01,P_2,5,29.7143186017911,14.93149427283374,0,1
ORD_2909,2024-01-29,A,WH_01,P_17,17,36.1324853689012,16.772015089182915,0,1
ORD_2910,2024-01-29,B,WH_01,P_7,9,28.342062899264533,17.649095551610884,0,1
ORD_2911,2024-01-29,B,WH_01,P_3,5,22.152152210312362,14.205172602250894,0,1
ORD_2912,2024-01-29,A,WH_01,P_2,8,35.55261789921495,19.869033087893246,0,1
ORD_2913,2024-01-29,B,WH_01,P_17,2,29.16509562550269,11.584581786730032,0,1
ORD_2914,2024-01-29,A,WH_01,P_2,1,27.465781309008634,15.073955889309051,0,1
ORD_2915,2024-01-29,A,WH_01,P_1,7,37.52237696752691,21.2035700318832,0,1
ORD_2916,2024-01-29,B,WH_01,P_4,12,23.36555308397644,17.613018955080626,0,1
ORD_2917,2024-01-29,A,WH_01,P_17,19,33.84385612241803,23.503293999420265,0,1
ORD_2918,2024-01-29,A,WH_01,P_1,6,30.86011145901753,18.104263434875545,0,1
ORD_2919,2024-01-29,B,WH_01,P_4,12,27.46423909393101,15.515324920577685,0,1
ORD_2920,2024-01-29,B,WH_01,P_12,7,25.089210689738387,15.737108907881694,0,0
ORD_2921,2024-01-29,B,WH_01,P_13,12,23.61488357459637,18.042455098013125,0,1
